"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Likes,Shares,Comments,Saves,Reach,Follows
18092917114769892,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Colour trends and textures you need to know this autumn 🍂 

From hand-woven details to organic tones with a foodie feel, we’re sharing our favourite colours and textures for the season. Which looks do you love?",15,"10/13/2025 08:50",https://www.instagram.com/reel/DPwUxZZDLc1/,"IG reel",,Lifetime,21761,206,21,0,60,16293,330
18040802660468326,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Calm, timeless, and effortlessly chic, we’ll always have a soft spot for neutral interiors 🤍 

Swipe through to see some of our favourite looks from your homes, proving that neutrals never go out of style.

@connornewton01
@ouraspey_abode
@bungalowbythebeach
@oursurreycorner
@bungalowbythebeach
@aimeexhome
@north_east_home_reno
@our_durham_home",0,"10/12/2025 08:01",https://www.instagram.com/p/DPtqQZgE7aW/,"IG carousel",,Lifetime,29417,183,11,6,48,7257,1
18403252699187579,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","From flickering candles to autumn feasts, cosy nights in are best gathered round the table🍷🥖",20,"10/11/2025 06:00",https://www.instagram.com/reel/DPq3qn6jFQ5/,"IG reel",,Lifetime,3322,45,9,4,5,2738,1
18092522335887585,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","From the 90s to now ✨ 

We love this story from @firsthouseblues. Decades since they were first bought, Claire's parents' coffee table and mirror are still going strong - a reminder that when you buy well, you only have to buy once.",0,"10/09/2025 09:01",https://www.instagram.com/p/DPmCyW_EWvc/,"IG carousel",,Lifetime,45411,118,4,5,8,17744,1
18386537707134043,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Cosy up this autumn with our new look, Warm Contemporary 🤎

Surround yourself with a symphony of rich tones, warm neutrals and dark wooden finishes for a harmonious and inviting space.",0,"10/08/2025 10:30",https://www.instagram.com/p/DPjoNhzDbLi/,"IG carousel",,Lifetime,18796,48,4,2,10,3444,2
18040723571427051,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Embrace the season’s palette with our Warm Contemporary trend, where sleek modern lines meet cosy textures and rich tones ✨

Dark woods, fluted accents, and deep chocolate browns create a sophisticated yet inviting atmosphere, blending comfort and style with effortless ease.",23,"10/07/2025 09:45",https://www.instagram.com/reel/DPg-QHzDOUx/,"IG reel",,Lifetime,29958,207,9,4,46,21236,361
18106945438594570,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","From sculptural silhouettes to bold tiled designs, explore this season’s most stylish occasional tables ☕",0,"10/06/2025 07:01",https://www.instagram.com/p/DPeGsOnjIWR/,"IG carousel",,Lifetime,16384,25,5,1,3,2294,3
18067879085215041,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","The best tables don’t just hold things, they hold memories. From little hands drawing to nights in with friends, our tables are made every chapter of life 📚 🍷🌈",0,"10/05/2025 05:25",https://www.instagram.com/p/DPbW6evjFjz/,"IG carousel",,Lifetime,18643,40,7,5,3,3340,1
18109739047571203,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Cosy corners are even better with our Hemingway sofa in plush velvet 😍 Thanks for sharing your lovely space, @atjadeshouse! 

Is your house a Barker and Stonehouse? Tag us in your posts to be featured!",0,"10/04/2025 08:25",https://www.instagram.com/p/DPZGtGHk2m-/,"IG image",,Lifetime,19336,45,2,1,8,3860,1
18011453816802657,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","We’re excited to introduce the Barker and Stonehouse x Linwood edit! 🎉

This exciting collaboration between two family businesses brings bold Linwood patterns to life across dining chairs, accent chairs and beds. A celebration of colour, texture, and design.

Shop the full collection now in Barker and Stonehouse stores and online.",0,"10/03/2025 03:52",https://www.instagram.com/p/DPWCqivjFtG/,"IG carousel",,Lifetime,46887,104,10,5,10,8837,4
18087034453698107,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","How to style a gallery wall 🎨

A gallery wall isn’t just décor, it’s the perfect way to add your own personal touch to a room. Every frame, artwork and object is a reflection of who you are and what you love.

From choosing a layout to finding the perfect mix of pieces, we’re sharing our top tips to help you create a gallery wall that feels polished, personal, and uniquely you!",20,"10/02/2025 09:00",https://www.instagram.com/reel/DPUBKl6jJ8m/,"IG reel",,Lifetime,2852,28,3,1,8,2525,0
17931433556985006,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Create your own warmth this season with our new look, Organic Joy 🌈

From earthy greens to playful pinks, harness the energising power of colour and reimagine your home as a canvas for confidence and self-expression.",0,"10/01/2025 08:10",https://www.instagram.com/p/DPRWp95DNHs/,"IG carousel",,Lifetime,17403,39,2,1,13,2738,0
18056301434536413,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Embrace Organic Joy this autumn with our latest look 🌸🌿

Harness the energising power of colour and reimagine the home as a canvas for confidence and self-expression. Take an eclectic approach to decorating and create a richly layered and deeply personal space.",22,"09/30/2025 11:00",https://www.instagram.com/reel/DPO7CW_jDtr/,"IG reel",,Lifetime,32176,250,16,1,60,22119,449
18132945103449933,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Autumn is… all about the cosy sounds 🍂 the rustle of cushions, the softness of fabric and the quiet touch of textures that make home feel like a hug.

What's your favourite autumn sound?",17,"09/29/2025 10:00",https://www.instagram.com/reel/DPMZnXLjMkA/,"IG reel",,Lifetime,4862,45,4,3,7,4003,2
18035632214651350,17841455945417732,ourberkelyhome,"Abbey | Our Berkely Home✨","AD| adding those autumn touches 🍂🤎
-
layering some gorgeous brown textures to the space to give it that cosy feel🫶🏻
-
Our stunning mango wood marble side table, rattan lamp, soft furnishings, mini vases, marble tray & stone bowl are from the amazing @barkerandstonehouse 🤍
-
They complement our living room perfectly and we are so ready for cosy evenings at home as a family. 🍂🤎

#sidetables #sidetabledesign #sidetabledecor #sidetablestyling #livingroom #livingroominterior #livingroomdécor #homestylinginspo #homestyle #stylingreels #softfurnishings #homeaccesories #neutralhomedecor #neutralhomesfeature #neutralhomestolove",25,"09/28/2025 01:26",https://www.instagram.com/reel/DPI51B7jEzQ/,"IG reel",,Lifetime,9937,168,80,58,0,,
18079620601957961,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Your autumn inspo just dropped! 🍂

Take a look inside our autumn brochure, where you’ll find our new season collections and exclusive pieces, including a collaboration that blends crafted design with classic British flair. Plus, a conversation with one of our most recognisable design partners.

Whether you’re updating a room or reimagining your whole home, now’s the time to get inspired.

Grab a copy in store, or click the link in our bio to order yours!",15,"09/27/2025 01:00",https://www.instagram.com/reel/DPB_nt-jKEI/,"IG reel",,Lifetime,5169,56,8,2,4,4075,0
18058573265628049,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Autumn sofa inspo 🍁 🧡

This season, we’re obsessed with sofas in rich burnt orange and earthy terracotta tones. Swipe for a peek at our favourite cosy looks styled in your beautiful homes!

@kipandnook
@hoppshouse
@montrose.terrace
@atno.54
@chaosonthecrescent_",0,"09/26/2025 09:30",https://www.instagram.com/p/DPEny37jikK/,"IG carousel",,Lifetime,20930,45,7,2,12,3927,1
18044695010349264,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","This autumn we’ve introduced a whole new range of reclaimed oak furniture to our collection 🌱 

From sideboards to side tables crafted from 100% recycled oak, these pieces are not only sustainable, but unique in style and built to last. 

Discover the collection online and in store.",0,"09/25/2025 08:56",https://www.instagram.com/p/DPB_DUfj_La/,"IG carousel",,Lifetime,20167,40,7,5,9,3391,1
18089415142663871,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Embrace cosy season with our new autumn look, Rustic Modern 🍂

Natural textures meet modern design to create spaces that feel cosy, timeless, and effortlessly inviting. Every detail is thoughtfully chosen to balance comfort with elegance.",0,"09/24/2025 10:01",https://www.instagram.com/p/DO_hu3GlP3Y/,"IG carousel",,Lifetime,22404,87,7,5,39,4451,0
18408903457115888,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Step into the world of Rustic Modern, a trend that grounds contemporary living in character and texture 🌿🤎

It’s luxury in its most relaxed form, where rich woods, neutral fabrics, and sculptural armchairs speak softly but with purpose.",22,"09/22/2025 07:00",https://www.instagram.com/reel/DO6DhEmjCpt/,"IG reel",,Lifetime,35184,333,8,4,57,24993,648
17876879505406105,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Up to 20% off furniture starts today! So you can make your house a Barker and Stonehouse for less this autumn 🍂",10,"09/20/2025 01:00",https://www.instagram.com/reel/DO0QrPSDAU8/,"IG reel",,Lifetime,66827,427,24,4,121,45535,977
18071813357274083,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Our Autumn brochure has arrived 🍂 Filled with fresh inspiration, stunning new looks, and must-have pieces for the season ahead, you won’t be able to take your eyes off it!

Click the link in our bio to order your free copy or browse our brochure online.",13,"09/19/2025 10:00",https://www.instagram.com/reel/DOypqkUjffa/,"IG reel",,Lifetime,5214,51,2,0,10,4324,1
17899413438278605,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Our team are busy adding the finishing touches to our stores, ready to welcome you this weekend! Don't forget, up to 20% off our new season collections starts Saturday 🍂

Photo by @interiorstylist_ryan from our Hove store.",0,"09/19/2025 05:30",https://www.instagram.com/p/DOyKueCjJtb/,"IG image",,Lifetime,27577,98,1,4,11,6987,0
18059107460570059,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Cosy autumn evenings are on their way 🍂 We’re loving the candlelit glow of @connornewton01’s living room, styled with our Lavinia sofa and Adrina armchair - the perfect spot to settle in as the nights draw closer.",0,"09/18/2025 08:25",https://www.instagram.com/p/DOv5-_IEx6c/,"IG image",,Lifetime,21723,61,4,1,14,3815,1
18058385957415901,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","A change in the air, a shift in the palette… 🍂 We’re falling for autumn all over again. 

Here’s a sneak peek of what’s to come this season!",0,"09/16/2025 10:30",https://www.instagram.com/p/DOq-tvBE-dA/,"IG carousel",,Lifetime,20568,52,25,0,7,2980,0
18036896402711301,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","The new season is calling… 🍂

Up to 20% off our autumn collection begins Saturday, so start your wishlist now! What will you be coveting?",0,"09/15/2025 10:30",https://www.instagram.com/p/DOoZ8dOk0i9/,"IG carousel",,Lifetime,21290,45,32,2,10,3720,1
18092041075750492,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","NOW CLOSED 

📸 Is your house a Barker and Stonehouse? 📸

We love seeing how our pieces look in your beautiful homes, so we’re giving you the chance to win a £500 voucher to treat yourself to something new.

How to enter:

☑️ Post a photo or reel of your home featuring your favourite Barker and Stonehouse piece.

☑️ Tag @barkerandstonehouse in the photo or reel and use BOTH hashtags: #barkerandstonehouse and #BSStyleComp

☑️ Make sure you’re following us.

T&Cs below apply. See our website for more information.

Competition open to UK residents aged 18+. Entries close midnight on the 30th of September. Winner will be announced on our stories within a week of the competition closing. Entries must include both hashtags and tag @barkerandstonehouse in the image. You must own the rights to the photo you post. By entering, you grant Barker and Stonehouse permission to share your image on our channels (with credit).",0,"09/13/2025 09:39",https://www.instagram.com/p/DOjKfcPjZMK/,"IG carousel",,Lifetime,25306,61,48,3,22,4795,2
18091382515773001,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","The art of rest: a gentle practice of slowing down, restoring your energy, and making space for calm ☁️

And where better to begin than in your bedroom? Transform your sleep space into a sanctuary that soothes the senses, where every detail invites comfort and every moment feels effortless.",21,"09/13/2025 06:00",https://www.instagram.com/reel/DOixc4cjJP3/,"IG reel",,Lifetime,4905,37,7,2,10,3982,0
17972327744929722,17841451174686877,nerkesharogers,"Nerkesha Rogers","Ad When designing my study, I needed a functional space. Somewhere I could plan projects, read in peace, help my children with homework, and keep everything organised.

So I chose the Verberie Office Desk and matching Swivel Chair in scrubbed teak, along with the Misty Morning artwork, all from @barkerandstonehouse . The desk’s ample storage is ideal for crafting supplies, stationery and more, while its sustainable reclaimed wood and timeless design bring both character and practicality. The Misty Morning artwork adds a calming, sophisticated touch to my neutral palette.

Best of all, Barker and Stonehouse delivered and assembled everything for me, then even took away the packaging, making the whole process so easy. 

Now I have a study that’s both beautiful and purposeful.
.
.
.
.
#homedecoruk #interioruk #ukhomes #homerenovationuk #studydecor #barkerandstonehouse",34,"09/12/2025 09:01",https://www.instagram.com/reel/DOghQ6eDBbs/,"IG reel",,Lifetime,97222,2129,68,136,0,,
18085370539851005,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Come to Maison&Objet with us 🇫🇷✨

Step into the world of design with our creative stylist Rhianon at Maison&Objet, Paris, as she explores the textures, tones, and emerging trends defining interiors.",66,"09/11/2025 10:00",https://www.instagram.com/reel/DOeDS7gDEsB/,"IG reel",,Lifetime,5944,35,2,0,6,5193,0
18077991929057657,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","We love seeing our sofas at home 🤎 

This beautiful space by @chaosonthecrescent_ shows just how effortlessly our Aldo leather sofas brings comfort and style together.

Is your house a Barker and Stonehouse? If you want to be featured on our feed AND be in with the chance of winning £500, visit our profile and see our pinned post! 📷",0,"09/09/2025 09:50",https://www.instagram.com/p/DOY4j-Ykwy-/,"IG image",,Lifetime,24734,77,11,1,22,5687,0
18109702963532132,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Earthy terracotta meets calming blue, a perfect palette for cosy autumn interiors 🍂💙

Looking for some new season colour inspiration? Autumn is the perfect season to embrace warm, grounding tones paired with cool, calming shades. Try combining terracotta and burnt orange with a range of blues, from soft sky hues to deep navy, to create a balanced look that feels both comforting and sophisticated.",0,"09/06/2025 05:30",https://www.instagram.com/p/DOQsbGmjpMg/,"IG image",,Lifetime,22219,38,4,0,11,3654,0
17888140857345609,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","One sofa, two ways to style ✨

The Hemingway sofa adapts effortlessly to any style, whether you’re going for bright and breezy or earthy tones and textures.

Which look do you love?",29,"09/04/2025 09:13",https://www.instagram.com/reel/DOL8QUsDOMi/,"IG reel",,Lifetime,59090,260,44,7,63,43458,286
18524805979019499,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","The perfect place to unwind 🧡☕ Our Lavinia armchair is the perfect addition to @atno.54's stylish living space.

Is your house a Barker and Stonehouse? If you want to be featured on our feed AND be in with the chance of winning £500, visit our profile and see our pinned post! 📷",0,"09/03/2025 09:55",https://www.instagram.com/p/DOJcXB3CaSF/,"IG image",,Lifetime,27768,84,10,4,18,5733,2
18074126002849755,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Our newest arrivals will give you all the autumn feels 🍂 

Think warm, earthy tones, natural textures, and luxurious fabrics that make every space feel inviting. As the seasons shift, it’s the perfect time to layer your home with comfort and style, ready for those cosy autumn days ahead.",0,"08/29/2025 08:50",https://www.instagram.com/p/DN8c9QDkxz0/,"IG carousel",,Lifetime,50355,120,9,1,34,17914,210
18095927896649139,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Wrap your home in cosy nostalgia with rich woods and inviting textures - perfect for the new season 🤎

Shop the look with our Trinidad table and Bute dining chairs.",0,"08/26/2025 10:30",https://www.instagram.com/p/DN06A9UZsvr/,"IG image",,Lifetime,25257,41,9,3,25,4349,1
18088309831768690,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","This is your sign to shop our Summer Sale, before it's too late! Save up to 25% off furniture until Bank Holiday Monday ⏳",0,"08/23/2025 01:00",https://www.instagram.com/p/DNsKdMTWIMk/,"IG image",,Lifetime,24457,24,3,0,8,3961,1
17991761234691018,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","The sofa that has it all ✨👌

Say hello to the Montgomery, with curves, comfort and clever design details to elevate your everyday living.",20,"08/20/2025 07:49",https://www.instagram.com/reel/DNlKLdvs3BH/,"IG reel",,Lifetime,7151,58,24,10,16,6084,7
17908586685076080,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Cosy evenings start here ✨

@georgestreet_interiors has paired our Blume Sofa in rich chocolate velvet, with warm lighting and soft textures for the perfect inviting corner.

Is your house a Barker and Stonehouse? Tag us in your posts to be featured!",0,"08/12/2025 09:03",https://www.instagram.com/p/DNQs3-ouJa4/,"IG carousel",,Lifetime,24812,44,3,0,18,3428,4
18071047484086473,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Say hello to the Floyd corner sofa, now reimagined in a timeless neutral fabric ✨🤍

Spacious, stylish and irresistibly cosy, it’s made for everything from lazy lounging to movie marathons.",14,"08/09/2025 06:00",https://www.instagram.com/reel/DNIplvjMyja/,"IG reel",,Lifetime,6861,58,6,0,11,5483,3
18062288588011953,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Our Hoxton sofa looks right at home in @hoppshouse stunning space 🍊

Is your house a Barker and Stonehouse? Tag us in your posts to be featured!",0,"08/08/2025 02:00",https://www.instagram.com/p/DNFpYgvtniZ/,"IG carousel",,Lifetime,24998,47,6,2,22,3795,5
18396075901140115,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","POV: You just found the farmhouse table of your dreams 💭

Crafted from rustic, reclaimed wood with a classic round shape, the Covington table will bring timeless style to your interior.",12,"08/06/2025 10:00",https://www.instagram.com/reel/DNBWuThsJ42/,"IG reel",,Lifetime,6161,54,7,3,18,5341,0
18401798368116854,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","We love this cosy corner that @pjs_interiors has created with our Tate dining table ✨ The perfect blend of style and comfort for everyday dining. 

Is your house a Barker and Stonehouse? Tag us in your posts to be featured!",0,"08/02/2025 01:01",https://www.instagram.com/p/DM2FwWYx6jm/,"IG carousel",,Lifetime,27169,46,8,0,22,4859,2
18101709502570287,17841402257024715,trees4trees,"Trees4Trees | Plant a Tree","Seventeen Years of Growing Together with Barker & Stonehouse @barkerandstonehouse 🙌😍

In 2008, the same year Trees4Trees was founded, we began a meaningful partnership with Barker & Stonehouse to green the island of Java. 

Seventeen years later, we’re still growing strong, planting more trees and expanding our impact. Thanks to a continued commitment to plant trees and restore ecosystems. 

We’re grateful for this incredible journey and your unwavering support. Together, we’re not just planting trees, we’re helping communities thrive and building a greener, more sustainable future. 

Here’s to planting even more trees in the years ahead! 🌱🌳
#TreePlanting #Reforestation #ImpactReport #SustainableFuture #GreenerTomorrow #ClimateAction #Trees4Trees #BarkerandStoneHouse",0,"08/01/2025 02:30",https://www.instagram.com/p/DMzrMSOTjkO/,"IG carousel",,Lifetime,28959,87,1,0,0,,
18070598072037810,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Say hello to our Selene bedroom range ✨ Where rustic charm meets subtle sophistication to create your perfect sleep sanctuary 💤

Shop the range now in our summer sale.",10,"07/31/2025 09:40",https://www.instagram.com/reel/DMx3rv0M-FL/,"IG reel",,Lifetime,5956,62,8,3,21,4664,5
18047089625258827,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","🌿 PSA: FINAL GARDEN OFFERS NOW ON 🌿

Save an extra 10% off garden sale prices with code GARDEN10. Plus get FREE delivery on everything.

There's still plenty of time to enjoy the great outdoors this summer, so don't miss out! Create your perfect garden for less.",0,"07/30/2025 07:38",https://www.instagram.com/p/DMvE4xUz5nY/,"IG image",,Lifetime,21646,20,0,0,6,3684,0
17980634468855367,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Bring the sunshine indoors this summer with rich, warm tones ☀️

Say hello to the Eyre sofa, our vibrant new arrival that adds the perfect pop of colour to any living space.",0,"07/26/2025 03:45",https://www.instagram.com/p/DMkXCi9Vs81/,"IG carousel",,Lifetime,22710,25,0,0,9,3028,1
18077354728910643,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","What’s in store for summer? ☀️🌸 Think bold prints, bright colours and feel-good pieces for your home. 

Pop in and explore - right now you can save up to 25% off in our summer sale!",26,"07/24/2025 11:00",https://www.instagram.com/reel/DMdaZNpsZlj/,"IG reel",,Lifetime,5196,35,0,0,3,4478,3
17918233080112677,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","New in: the Solace Sofa 🤍

Wrapped in soft, textured fabric with a spacious modular design, this is comfort in its most beautiful form. With its calming neutral tones and cloud-like cushions, Solace will turn your space into a serene retreat ☁️",0,"07/23/2025 08:30",https://www.instagram.com/p/DMdJMTWOr-P/,"IG carousel",,Lifetime,22684,48,3,5,25,3654,1
18081856453869878,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","New in ✨ 🌻 

The Rutland Sideboard brings grounded elegance to your home, with warm mango wood tones and timeless craftsmanship.",0,"07/19/2025 02:00",https://www.instagram.com/p/DMSJePPN0iJ/,"IG carousel",,Lifetime,21533,25,0,0,5,3154,1
18076151098748888,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Meet the Sienna Sofa ☁️✨

A sanctuary of soft neutrals, cosy textures and modern lines for everyday style.",19,"07/18/2025 10:00",https://www.instagram.com/reel/DMQbp4HsuGP/,"IG reel",,Lifetime,4143,32,0,1,5,3572,2
17875237374383029,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Dream in colour 🌸☀️

This dusky pink and ochre combination creates the perfect balance of warmth and joy, for a cosy, colourful sleep space 💤

Get the look with our Reyes bed frame and Olav furniture range.",9,"07/16/2025 09:50",https://www.instagram.com/reel/DMLQ2ZPMxe0/,"IG reel",,Lifetime,3414,30,0,1,8,2929,2
17871504453391171,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","POV: You just found THE chair 😍

Our bestselling Hockney armchair is the perfect addition to any corner. Choose from classic leather or plush velvet to suit your style.",5,"07/12/2025 05:00",https://www.instagram.com/reel/DMAccx0saX7/,"IG reel",,Lifetime,5636,60,2,0,26,4097,4
18015664568736523,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","The perfect spot to soak up the sun this weekend ☀️

If your outdoor space needs a little refresh, don't miss our garden offers - available now online and in store!",0,"07/11/2025 07:27",https://www.instagram.com/p/DL-IhiYNULP/,"IG image",,Lifetime,20129,23,0,2,8,3264,0
17892826962257793,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Summer in full colour 🌈☀️

This season go bold with vibrant colours, playful patterns and lush greenery. It’s all about creating a fresh, modern look that feels as joyful as summer itself 🌿🍑",19,"07/08/2025 10:15",https://www.instagram.com/reel/DL2tWQeMBFS/,"IG reel",,Lifetime,4647,50,10,2,22,3815,4
18371272915176493,17841400079643420,barkerandstonehouse,"Barker and Stonehouse","Before and After ✨

@neu_tral_life’s dining space just got a stunning upgrade with our Oberon table and Rivington chairs 😍

Is your house a Barker and Stonehouse? Tag us to show off your space!",31,"07/04/2025 09:00",https://www.instagram.com/reel/DLsRn-tMOvC/,"IG reel",,Lifetime,4497,41,5,1,7,3732,1
